# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-06 16:01:15 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06730200
#            TS   parameter     statistic     Description
#         17663       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	17663_00060_00003	17663_00060_00003_cd
USGS	06730200	2010-11-22	16	A
USGS	06730200	2010-11-23	12	A
USGS	06730200	2010-11-24	11	A
USGS	06730200	2010-11-25	12	A
USGS	06730200	2010-11-26	10	A
USGS	06730200	2010-11-27	15	A
USGS	06730200	2010-11-28	17	A
USGS	06730200	2010-11-29	16	A
USGS	06730200	2010-11-30	15	A
USGS	06730200	2010-12-01	13	A
USGS	06730200	2010-12-02	14	A
USGS	06730200	2010-12-03	13	A
USGS	06730200	2010-12-04	11	A
USGS	06730200	2010-12-05	11	A
USGS	06730200	2010-12-06	10	A
USGS	06730200	2010-12-07	10	A
USGS	06730200	2010-12-08	10	A
USGS	06730200	2010-12-09	10	A
USGS	06730200	2010-12-10	9.9	A
USGS	06730200	2010-12-11	9.8	A
USGS	06730200	2010-12-12	8.9	A
USGS	06730200	2010-12-13	10	A
USGS	06730200	2010-12-14	9.5	A
USGS	06730200	2010-12-15	8.9	A
USGS	06730200	2010-12-16	7.3	A
USGS	06730200	2010-12-17	6.3	A
USGS	06730200	2010-12-18	8.1	A
USGS	06730200	2010-12-19	19	A
USGS	06730200	2010-12-20	21	A
USGS	06730200	2010-12-21	21	A
USGS	06730200	2010-12-22	19	A
USGS	06730200	2010-12-23	17	A
USGS	06730200	2010-12-24	18	A
USGS	06730200	2010-12-25	14	A
USGS	06730200	2010-12-26	14	A
USGS	06730200	2010-12-27	22	A
USGS	06730200	2010-12-28	21	A
USGS	06730200	2010-12-29	22	A
USGS	06730200	2010-12-30	21	A
USGS	06730200	2010-12-31	15	A:e
USGS	06730200	2011-01-01	16	A:e
USGS	06730200	2011-01-02	19	A:e
USGS	06730200	2011-01-03	21	A:e
USGS	06730200	2011-01-04	21	A:e
USGS	06730200	2011-01-05	21	A:e
USGS	06730200	2011-01-06	21	A:e
USGS	06730200	2011-01-07	21	A:e
USGS	06730200	2011-01-08	20	A:e
USGS	06730200	2011-01-09	19	A:e
USGS	06730200	2011-01-10	18	A:e
USGS	06730200	2011-01-11	19	A:e
USGS	06730200	2011-01-12	24	A:e
USGS	06730200	2011-01-13	32	A:e
USGS	06730200	2011-01-14	32	A
USGS	06730200	2011-01-15	29	A
USGS	06730200	2011-01-16	27	A
USGS	06730200	2011-01-17	26	A
USGS	06730200	2011-01-18	24	A
USGS	06730200	2011-01-19	23	A
USGS	06730200	2011-01-20	23	A
USGS	06730200	2011-01-21	24	A
USGS	06730200	2011-01-22	22	A
USGS	06730200	2011-01-23	21	A
USGS	06730200	2011-01-24	21	A
USGS	06730200	2011-01-25	22	A
USGS	06730200	2011-01-26	20	A
USGS	06730200	2011-01-27	19	A
USGS	06730200	2011-01-28	19	A
USGS	06730200	2011-01-29	18	A
USGS	06730200	2011-01-30	15	A:e
USGS	06730200	2011-01-31	13	A:e
USGS	06730200	2011-02-01	10	A:e
USGS	06730200	2011-02-02	9.0	A:e
USGS	06730200	2011-02-03	8.8	A:e
USGS	06730200	2011-02-04	9.0	A:e
USGS	06730200	2011-02-05	10	A:e
USGS	06730200	2011-02-06	14	A:e
USGS	06730200	2011-02-07	17	A:e
USGS	06730200	2011-02-08	19	A:e
USGS	06730200	2011-02-09	22	A:e
USGS	06730200	2011-02-10	25	A:e
USGS	06730200	2011-02-11	28	A:e
USGS	06730200	2011-02-12	31	A:e
USGS	06730200	2011-02-13	57	A
USGS	06730200	2011-02-14	48	A
USGS	06730200	2011-02-15	33	A
USGS	06730200	2011-02-16	22	A
USGS	06730200	2011-02-17	22	A
USGS	06730200	2011-02-18	22	A
USGS	06730200	2011-02-19	20	A
USGS	06730200	2011-02-20	19	A
USGS	06730200	2011-02-21	18	A
USGS	06730200	2011-02-22	20	A
USGS	06730200	2011-02-23	19	A
USGS	06730200	2011-02-24	18	A
USGS	06730200	2011-02-25	18	A
USGS	06730200	2011-02-26	28	A
USGS	06730200	2011-02-27	25	A
USGS	06730200	2011-02-28	24	A
USGS	06730200	2011-03-01	25	A
USGS	06730200	2011-03-02	26	A
USGS	06730200	2011-03-03	27	A
USGS	06730200	2011-03-04	26	A
USGS	06730200	2011-03-05	22	A
USGS	06730200	2011-03-06	22	A
USGS	06730200	2011-03-07	22	A
USGS	06730200	2011-03-08	22	A
USGS	06730200	2011-03-09	20	A
USGS	06730200	2011-03-10	13	A
USGS	06730200	2011-03-11	13	A
USGS	06730200	2011-03-12	14	A
USGS	06730200	2011-03-13	16	A
USGS	06730200	2011-03-14	14	A
USGS	06730200	2011-03-15	14	A
USGS	06730200	2011-03-16	14	A
USGS	06730200	2011-03-17	16	A
USGS	06730200	2011-03-18	15	A
USGS	06730200	2011-03-19	8.3	A
USGS	06730200	2011-03-20	5.7	A
USGS	06730200	2011-03-21	7.0	A
USGS	06730200	2011-03-22	8.0	A
USGS	06730200	2011-03-23	5.0	A
USGS	06730200	2011-03-24	6.5	A
USGS	06730200	2011-03-25	6.3	A
USGS	06730200	2011-03-26	9.3	A
USGS	06730200	2011-03-27	15	A
USGS	06730200	2011-03-28	14	A
USGS	06730200	2011-03-29	13	A
USGS	06730200	2011-03-30	7.0	A
USGS	06730200	2011-03-31	6.6	A
USGS	06730200	2011-04-01	4.7	A
USGS	06730200	2011-04-02	4.8	A
USGS	06730200	2011-04-03	9.8	A
USGS	06730200	2011-04-04	10	A
USGS	06730200	2011-04-05	6.4	A
USGS	06730200	2011-04-06	6.1	A
USGS	06730200	2011-04-07	6.5	A
USGS	06730200	2011-04-08	7.2	A
USGS	06730200	2011-04-09	7.5	A
USGS	06730200	2011-04-10	10	A
USGS	06730200	2011-04-11	9.7	A
USGS	06730200	2011-04-12	22	A
USGS	06730200	2011-04-13	25	A
USGS	06730200	2011-04-14	86	A
USGS	06730200	2011-04-15	21	A
USGS	06730200	2011-04-16	16	A
USGS	06730200	2011-04-17	18	A
USGS	06730200	2011-04-18	21	A
USGS	06730200	2011-04-19	28	A
USGS	06730200	2011-04-20	18	A
USGS	06730200	2011-04-21	23	A
USGS	06730200	2011-04-22	26	A
USGS	06730200	2011-04-23	24	A
USGS	06730200	2011-04-24	24	A
USGS	06730200	2011-04-25	24	A
USGS	06730200	2011-04-26	20	A
USGS	06730200	2011-04-27	19	A
USGS	06730200	2011-04-28	18	A
USGS	06730200	2011-04-29	21	A
USGS	06730200	2011-04-30	20	A
USGS	06730200	2011-05-01	16	A
USGS	06730200	2011-05-02	16	A
USGS	06730200	2011-05-03	18	A
USGS	06730200	2011-05-04	18	A
USGS	06730200	2011-05-05	15	A
USGS	06730200	2011-05-06	24	A
USGS	06730200	2011-05-07	46	A
USGS	06730200	2011-05-08	78	A
USGS	06730200	2011-05-09	113	A
USGS	06730200	2011-05-10	149	A
USGS	06730200	2011-05-11	213	A
USGS	06730200	2011-05-12	75	A
USGS	06730200	2011-05-13	49	A
USGS	06730200	2011-05-14	44	A
USGS	06730200	2011-05-15	27	A
USGS	06730200	2011-05-16	21	A
USGS	06730200	2011-05-17	22	A
USGS	06730200	2011-05-18	96	A
USGS	06730200	2011-05-19	240	A
USGS	06730200	2011-05-20	137	A
USGS	06730200	2011-05-21	94	A
USGS	06730200	2011-05-22	85	A
USGS	06730200	2011-05-23	82	A
USGS	06730200	2011-05-24	95	A
USGS	06730200	2011-05-25	77	A
USGS	06730200	2011-05-26	61	A
USGS	06730200	2011-05-27	55	A
USGS	06730200	2011-05-28	53	A
USGS	06730200	2011-05-29	52	A
USGS	06730200	2011-05-30	58	A
USGS	06730200	2011-05-31	53	A
USGS	06730200	2011-06-01	45	A
USGS	06730200	2011-06-02	35	A
USGS	06730200	2011-06-03	95	A
USGS	06730200	2011-06-04	95	A
USGS	06730200	2011-06-05	105	A
USGS	06730200	2011-06-06	127	A
USGS	06730200	2011-06-07	140	A
USGS	06730200	2011-06-08	283	A
USGS	06730200	2011-06-09	356	A
USGS	06730200	2011-06-10	320	A
USGS	06730200	2011-06-11	246	A
USGS	06730200	2011-06-12	230	A
USGS	06730200	2011-06-13	219	A
USGS	06730200	2011-06-14	237	A
USGS	06730200	2011-06-15	329	A
USGS	06730200	2011-06-16	359	A
USGS	06730200	2011-06-17	416	A
USGS	06730200	2011-06-18	393	A
USGS	06730200	2011-06-19	403	A
USGS	06730200	2011-06-20	632	A
USGS	06730200	2011-06-21	449	A
USGS	06730200	2011-06-22	388	A
USGS	06730200	2011-06-23	408	A
USGS	06730200	2011-06-24	403	A
USGS	06730200	2011-06-25	446	A
USGS	06730200	2011-06-26	462	A
USGS	06730200	2011-06-27	523	A
USGS	06730200	2011-06-28	497	A
USGS	06730200	2011-06-29	538	A
USGS	06730200	2011-06-30	593	A
USGS	06730200	2011-07-01	632	A
USGS	06730200	2011-07-02	638	A
USGS	06730200	2011-07-03	645	A
USGS	06730200	2011-07-04	548	A
USGS	06730200	2011-07-05	469	A
USGS	06730200	2011-07-06	511	A
USGS	06730200	2011-07-07	640	A
USGS	06730200	2011-07-08	766	A
USGS	06730200	2011-07-09	841	A
USGS	06730200	2011-07-10	853	A
USGS	06730200	2011-07-11	997	A
USGS	06730200	2011-07-12	1030	A
USGS	06730200	2011-07-13	1070	A
USGS	06730200	2011-07-14	880	A
USGS	06730200	2011-07-15	668	A
USGS	06730200	2011-07-16	519	A
USGS	06730200	2011-07-17	460	A
USGS	06730200	2011-07-18	665	A
USGS	06730200	2011-07-19	548	A
USGS	06730200	2011-07-20	592	A
USGS	06730200	2011-07-21	461	A
USGS	06730200	2011-07-22	327	A
USGS	06730200	2011-07-23	261	A
USGS	06730200	2011-07-24	228	A
USGS	06730200	2011-07-25	217	A
USGS	06730200	2011-07-26	204	A
USGS	06730200	2011-07-27	187	A
USGS	06730200	2011-07-28	179	A
USGS	06730200	2011-07-29	164	A
USGS	06730200	2011-07-30	141	A
USGS	06730200	2011-07-31	126	A
USGS	06730200	2011-08-01	136	A
USGS	06730200	2011-08-02	138	A
USGS	06730200	2011-08-03	235	A
USGS	06730200	2011-08-04	175	A
USGS	06730200	2011-08-05	126	A
USGS	06730200	2011-08-06	94	A
USGS	06730200	2011-08-07	70	A
USGS	06730200	2011-08-08	69	A
USGS	06730200	2011-08-09	57	A
USGS	06730200	2011-08-10	53	A
USGS	06730200	2011-08-11	56	A
USGS	06730200	2011-08-12	60	A
USGS	06730200	2011-08-13	85	A
USGS	06730200	2011-08-14	104	A
USGS	06730200	2011-08-15	125	A
USGS	06730200	2011-08-16	128	A
USGS	06730200	2011-08-17	136	A
USGS	06730200	2011-08-18	118	A
USGS	06730200	2011-08-19	92	A
USGS	06730200	2011-08-20	81	A
USGS	06730200	2011-08-21	79	A
USGS	06730200	2011-08-22	73	A
USGS	06730200	2011-08-23	81	A
USGS	06730200	2011-08-24	94	A
USGS	06730200	2011-08-25	76	A
USGS	06730200	2011-08-26	84	A
USGS	06730200	2011-08-27	104	A
USGS	06730200	2011-08-28	109	A
USGS	06730200	2011-08-29	137	A
USGS	06730200	2011-08-30	130	A
USGS	06730200	2011-08-31	121	A
USGS	06730200	2011-09-01	123	A
USGS	06730200	2011-09-02	117	A
USGS	06730200	2011-09-03	99	A
USGS	06730200	2011-09-04	83	A
USGS	06730200	2011-09-05	80	A
USGS	06730200	2011-09-06	81	A
USGS	06730200	2011-09-07	123	A
USGS	06730200	2011-09-08	95	A
USGS	06730200	2011-09-09	81	A
USGS	06730200	2011-09-10	71	A
USGS	06730200	2011-09-11	70	A
USGS	06730200	2011-09-12	69	A
USGS	06730200	2011-09-13	65	A
USGS	06730200	2011-09-14	70	A
USGS	06730200	2011-09-15	146	A
USGS	06730200	2011-09-16	50	A
USGS	06730200	2011-09-17	41	A
USGS	06730200	2011-09-18	34	A
USGS	06730200	2011-09-19	27	A
USGS	06730200	2011-09-20	30	A
USGS	06730200	2011-09-21	26	A
USGS	06730200	2011-09-22	30	A
USGS	06730200	2011-09-23	29	A
USGS	06730200	2011-09-24	27	A
USGS	06730200	2011-09-25	28	A
USGS	06730200	2011-09-26	29	A
USGS	06730200	2011-09-27	33	A
USGS	06730200	2011-09-28	31	A
USGS	06730200	2011-09-29	31	A
USGS	06730200	2011-09-30	32	A
USGS	06730200	2011-10-01	30	A
USGS	06730200	2011-10-02	26	A
USGS	06730200	2011-10-03	27	A
USGS	06730200	2011-10-04	25	A
USGS	06730200	2011-10-05	23	A
USGS	06730200	2011-10-06	23	A
USGS	06730200	2011-10-07	30	A
USGS	06730200	2011-10-08	39	A
USGS	06730200	2011-10-09	38	A
USGS	06730200	2011-10-10	34	A
USGS	06730200	2011-10-11	36	A
USGS	06730200	2011-10-12	36	A
USGS	06730200	2011-10-13	38	A
USGS	06730200	2011-10-14	39	A
USGS	06730200	2011-10-15	37	A
USGS	06730200	2011-10-16	36	A
USGS	06730200	2011-10-17	35	A
USGS	06730200	2011-10-18	37	A
USGS	06730200	2011-10-19	40	A
USGS	06730200	2011-10-20	40	A
USGS	06730200	2011-10-21	38	A
USGS	06730200	2011-10-22	39	A
USGS	06730200	2011-10-23	37	A
USGS	06730200	2011-10-24	38	A
USGS	06730200	2011-10-25	38	A
USGS	06730200	2011-10-26	70	A
USGS	06730200	2011-10-27	56	A
USGS	06730200	2011-10-28	50	A
USGS	06730200	2011-10-29	40	A
USGS	06730200	2011-10-30	38	A
USGS	06730200	2011-10-31	37	A
USGS	06730200	2011-11-01	35	A
USGS	06730200	2011-11-02	34	A
USGS	06730200	2011-11-03	27	A
USGS	06730200	2011-11-04	30	A
USGS	06730200	2011-11-05	30	A
USGS	06730200	2011-11-06	31	A
USGS	06730200	2011-11-07	22	A
USGS	06730200	2011-11-08	13	A
USGS	06730200	2011-11-09	9.5	A
USGS	06730200	2011-11-10	7.6	A
USGS	06730200	2011-11-11	7.3	A
USGS	06730200	2011-11-12	7.1	A
USGS	06730200	2011-11-13	13	A
USGS	06730200	2011-11-14	16	A
USGS	06730200	2011-11-15	11	A
USGS	06730200	2011-11-16	8.2	A
USGS	06730200	2011-11-17	7.5	A
USGS	06730200	2011-11-18	19	A
USGS	06730200	2011-11-19	14	A
USGS	06730200	2011-11-20	15	A
USGS	06730200	2011-11-21	17	A
USGS	06730200	2011-11-22	17	A
USGS	06730200	2011-11-23	14	A
USGS	06730200	2011-11-24	11	A
USGS	06730200	2011-11-25	9.4	A
USGS	06730200	2011-11-26	8.2	A
USGS	06730200	2011-11-27	5.4	A
USGS	06730200	2011-11-28	18	A
USGS	06730200	2011-11-29	14	A
USGS	06730200	2011-11-30	10	A
USGS	06730200	2011-12-01	11	A
USGS	06730200	2011-12-02	7.7	A
USGS	06730200	2011-12-03	7.8	A
USGS	06730200	2011-12-04	8.3	A
USGS	06730200	2011-12-05	6.7	A
USGS	06730200	2011-12-06	7.2	A
USGS	06730200	2011-12-07	8.8	A
USGS	06730200	2011-12-08	9.6	A
USGS	06730200	2011-12-09	8.4	A
USGS	06730200	2011-12-10	7.6	A
USGS	06730200	2011-12-11	7.3	A
USGS	06730200	2011-12-12	7.2	A
USGS	06730200	2011-12-13	6.9	A
USGS	06730200	2011-12-14	6.7	A
USGS	06730200	2011-12-15	5.3	A
USGS	06730200	2011-12-16	4.7	A
USGS	06730200	2011-12-17	4.4	A
USGS	06730200	2011-12-18	4.4	A
USGS	06730200	2011-12-19	4.6	A
USGS	06730200	2011-12-20	4.2	A
USGS	06730200	2011-12-21	5.1	A
USGS	06730200	2011-12-22	12	A
USGS	06730200	2011-12-23	13	A
USGS	06730200	2011-12-24	15	A
USGS	06730200	2011-12-25	15	A
USGS	06730200	2011-12-26	14	A
USGS	06730200	2011-12-27	13	A
USGS	06730200	2011-12-28	16	A
USGS	06730200	2011-12-29	27	A
USGS	06730200	2011-12-30	25	A
USGS	06730200	2011-12-31	22	A
USGS	06730200	2012-01-01	18	A
USGS	06730200	2012-01-02	17	A
USGS	06730200	2012-01-03	18	A
USGS	06730200	2012-01-04	16	A
USGS	06730200	2012-01-05	15	A
USGS	06730200	2012-01-06	16	A
USGS	06730200	2012-01-07	16	A
USGS	06730200	2012-01-08	16	A
USGS	06730200	2012-01-09	15	A
USGS	06730200	2012-01-10	16	A
USGS	06730200	2012-01-11	15	A
USGS	06730200	2012-01-12	15	A
USGS	06730200	2012-01-13	16	A
USGS	06730200	2012-01-14	15	A
USGS	06730200	2012-01-15	15	A
USGS	06730200	2012-01-16	15	A
USGS	06730200	2012-01-17	13	A
USGS	06730200	2012-01-18	15	A
USGS	06730200	2012-01-19	14	A
USGS	06730200	2012-01-20	17	A
USGS	06730200	2012-01-21	15	A
USGS	06730200	2012-01-22	15	A
USGS	06730200	2012-01-23	13	A
USGS	06730200	2012-01-24	14	A
USGS	06730200	2012-01-25	12	A
USGS	06730200	2012-01-26	12	A
USGS	06730200	2012-01-27	12	A
USGS	06730200	2012-01-28	8.9	A
USGS	06730200	2012-01-29	12	A
USGS	06730200	2012-01-30	13	A
USGS	06730200	2012-01-31	11	A
USGS	06730200	2012-02-01	10	A
USGS	06730200	2012-02-02	10	A
USGS	06730200	2012-02-03	16	A
USGS	06730200	2012-02-04	20	A
USGS	06730200	2012-02-05	16	A
USGS	06730200	2012-02-06	15	A
USGS	06730200	2012-02-07	16	A
USGS	06730200	2012-02-08	13	A
USGS	06730200	2012-02-09	12	A
USGS	06730200	2012-02-10	11	A
USGS	06730200	2012-02-11	9.5	A
USGS	06730200	2012-02-12	9.9	A
USGS	06730200	2012-02-13	11	A
USGS	06730200	2012-02-14	10	A
USGS	06730200	2012-02-15	9.9	A
USGS	06730200	2012-02-16	8.4	A
USGS	06730200	2012-02-17	8.7	A
USGS	06730200	2012-02-18	10	A
USGS	06730200	2012-02-19	10	A
USGS	06730200	2012-02-20	8.9	A
USGS	06730200	2012-02-21	8.5	A
USGS	06730200	2012-02-22	11	A
USGS	06730200	2012-02-23	20	A
USGS	06730200	2012-02-24	13	A
USGS	06730200	2012-02-25	14	A
USGS	06730200	2012-02-26	12	A
USGS	06730200	2012-02-27	8.9	A
USGS	06730200	2012-02-28	12	A
USGS	06730200	2012-02-29	10	A
USGS	06730200	2012-03-01	9.5	A
USGS	06730200	2012-03-02	11	A
USGS	06730200	2012-03-03	8.4	A
USGS	06730200	2012-03-04	8.9	A
USGS	06730200	2012-03-05	6.8	A
USGS	06730200	2012-03-06	8.1	A
USGS	06730200	2012-03-07	12	A
USGS	06730200	2012-03-08	14	A
USGS	06730200	2012-03-09	7.3	A
USGS	06730200	2012-03-10	11	A
USGS	06730200	2012-03-11	11	A
USGS	06730200	2012-03-12	10	A
USGS	06730200	2012-03-13	9.9	A
USGS	06730200	2012-03-14	12	A
USGS	06730200	2012-03-15	11	A
USGS	06730200	2012-03-16	12	A
USGS	06730200	2012-03-17	14	A
USGS	06730200	2012-03-18	14	A
USGS	06730200	2012-03-19	15	A
USGS	06730200	2012-03-20	14	A
USGS	06730200	2012-03-21	12	A
USGS	06730200	2012-03-22	15	A
USGS	06730200	2012-03-23	16	A
USGS	06730200	2012-03-24	18	A
USGS	06730200	2012-03-25	23	A
USGS	06730200	2012-03-26	16	A
USGS	06730200	2012-03-27	6.6	A
USGS	06730200	2012-03-28	6.8	A
USGS	06730200	2012-03-29	7.1	A
USGS	06730200	2012-03-30	7.1	A
USGS	06730200	2012-03-31	6.4	A
USGS	06730200	2012-04-01	6.8	A
USGS	06730200	2012-04-02	11	A
USGS	06730200	2012-04-03	22	A
USGS	06730200	2012-04-04	25	A
USGS	06730200	2012-04-05	19	A
USGS	06730200	2012-04-06	10	A
USGS	06730200	2012-04-07	6.4	A
USGS	06730200	2012-04-08	5.2	A
USGS	06730200	2012-04-09	5.4	A
USGS	06730200	2012-04-10	8.7	A
USGS	06730200	2012-04-11	24	A
USGS	06730200	2012-04-12	51	A
USGS	06730200	2012-04-13	39	A
USGS	06730200	2012-04-14	14	A
USGS	06730200	2012-04-15	45	A
USGS	06730200	2012-04-16	22	A
USGS	06730200	2012-04-17	22	A
USGS	06730200	2012-04-18	36	A
USGS	06730200	2012-04-19	41	A
USGS	06730200	2012-04-20	42	A
USGS	06730200	2012-04-21	46	A
USGS	06730200	2012-04-22	46	A
USGS	06730200	2012-04-23	51	A
USGS	06730200	2012-04-24	64	A
USGS	06730200	2012-04-25	96	A
USGS	06730200	2012-04-26	114	A
USGS	06730200	2012-04-27	79	A
USGS	06730200	2012-04-28	89	A
USGS	06730200	2012-04-29	95	A
USGS	06730200	2012-04-30	92	A
USGS	06730200	2012-05-01	78	A
USGS	06730200	2012-05-02	56	A
USGS	06730200	2012-05-03	66	A
USGS	06730200	2012-05-04	99	A
USGS	06730200	2012-05-05	96	A
USGS	06730200	2012-05-06	117	A
USGS	06730200	2012-05-07	126	A
USGS	06730200	2012-05-08	86	A
USGS	06730200	2012-05-09	79	A
USGS	06730200	2012-05-10	86	A
USGS	06730200	2012-05-11	75	A
USGS	06730200	2012-05-12	59	A
USGS	06730200	2012-05-13	61	A
USGS	06730200	2012-05-14	62	A
USGS	06730200	2012-05-15	64	A
USGS	06730200	2012-05-16	55	A
USGS	06730200	2012-05-17	68	A
USGS	06730200	2012-05-18	71	A
USGS	06730200	2012-05-19	97	A
USGS	06730200	2012-05-20	96	A
USGS	06730200	2012-05-21	77	A
USGS	06730200	2012-05-22	88	A
USGS	06730200	2012-05-23	119	A
USGS	06730200	2012-05-24	120	A
USGS	06730200	2012-05-25	85	A
USGS	06730200	2012-05-26	68	A
USGS	06730200	2012-05-27	63	A
USGS	06730200	2012-05-28	63	A
USGS	06730200	2012-05-29	56	A
USGS	06730200	2012-05-30	59	A
USGS	06730200	2012-05-31	69	A
USGS	06730200	2012-06-01	89	A
USGS	06730200	2012-06-02	99	A
USGS	06730200	2012-06-03	106	A
USGS	06730200	2012-06-04	90	A
USGS	06730200	2012-06-05	79	A
USGS	06730200	2012-06-06	87	A
USGS	06730200	2012-06-07	92	A
USGS	06730200	2012-06-08	108	A
USGS	06730200	2012-06-09	105	A
USGS	06730200	2012-06-10	88	A
USGS	06730200	2012-06-11	83	A
USGS	06730200	2012-06-12	75	A
USGS	06730200	2012-06-13	64	A
USGS	06730200	2012-06-14	66	A
USGS	06730200	2012-06-15	79	A
USGS	06730200	2012-06-16	87	A
USGS	06730200	2012-06-17	82	A
USGS	06730200	2012-06-18	72	A
USGS	06730200	2012-06-19	80	A
USGS	06730200	2012-06-20	102	A
USGS	06730200	2012-06-21	117	A
USGS	06730200	2012-06-22	130	A
USGS	06730200	2012-06-23	149	A
USGS	06730200	2012-06-24	148	A
USGS	06730200	2012-06-25	149	A
USGS	06730200	2012-06-26	160	A
USGS	06730200	2012-06-27	182	A
USGS	06730200	2012-06-28	178	A
USGS	06730200	2012-06-29	116	A
USGS	06730200	2012-06-30	151	A
USGS	06730200	2012-07-01	182	A
USGS	06730200	2012-07-02	183	A
USGS	06730200	2012-07-03	194	A
USGS	06730200	2012-07-04	192	A
USGS	06730200	2012-07-05	172	A
USGS	06730200	2012-07-06	173	A
USGS	06730200	2012-07-07	380	A
USGS	06730200	2012-07-08	379	A
USGS	06730200	2012-07-09	265	A
USGS	06730200	2012-07-10	134	A
USGS	06730200	2012-07-11	90	A
USGS	06730200	2012-07-12	91	A
USGS	06730200	2012-07-13	93	A
USGS	06730200	2012-07-14	93	A
USGS	06730200	2012-07-15	129	A
USGS	06730200	2012-07-16	141	A
USGS	06730200	2012-07-17	141	A
USGS	06730200	2012-07-18	123	A
USGS	06730200	2012-07-19	108	A
USGS	06730200	2012-07-20	107	A
USGS	06730200	2012-07-21	99	A
USGS	06730200	2012-07-22	102	A
USGS	06730200	2012-07-23	114	A
USGS	06730200	2012-07-24	125	A
USGS	06730200	2012-07-25	138	A
USGS	06730200	2012-07-26	165	A
USGS	06730200	2012-07-27	196	A
USGS	06730200	2012-07-28	186	A
USGS	06730200	2012-07-29	172	A
USGS	06730200	2012-07-30	182	A
USGS	06730200	2012-07-31	203	A
USGS	06730200	2012-08-01	185	A
USGS	06730200	2012-08-02	153	A
USGS	06730200	2012-08-03	124	A
USGS	06730200	2012-08-04	87	A
USGS	06730200	2012-08-05	60	A
USGS	06730200	2012-08-06	59	A
USGS	06730200	2012-08-07	70	A
USGS	06730200	2012-08-08	72	A
USGS	06730200	2012-08-09	78	A
USGS	06730200	2012-08-10	97	A
USGS	06730200	2012-08-11	117	A
USGS	06730200	2012-08-12	133	A
USGS	06730200	2012-08-13	149	A
USGS	06730200	2012-08-14	154	A
USGS	06730200	2012-08-15	153	A
USGS	06730200	2012-08-16	155	A
USGS	06730200	2012-08-17	158	A
USGS	06730200	2012-08-18	154	A
USGS	06730200	2012-08-19	151	A
USGS	06730200	2012-08-20	152	A
USGS	06730200	2012-08-21	150	A
USGS	06730200	2012-08-22	142	A
USGS	06730200	2012-08-23	128	A
USGS	06730200	2012-08-24	131	A
USGS	06730200	2012-08-25	128	A
USGS	06730200	2012-08-26	124	A
USGS	06730200	2012-08-27	108	A
USGS	06730200	2012-08-28	97	A
USGS	06730200	2012-08-29	79	A
USGS	06730200	2012-08-30	69	A
USGS	06730200	2012-08-31	77	A
USGS	06730200	2012-09-01	81	A
USGS	06730200	2012-09-02	85	A
USGS	06730200	2012-09-03	90	A
USGS	06730200	2012-09-04	87	A
USGS	06730200	2012-09-05	87	A
USGS	06730200	2012-09-06	87	A
USGS	06730200	2012-09-07	81	A
USGS	06730200	2012-09-08	67	A
USGS	06730200	2012-09-09	53	A
USGS	06730200	2012-09-10	48	A
USGS	06730200	2012-09-11	55	A
USGS	06730200	2012-09-12	105	A
USGS	06730200	2012-09-13	62	A
USGS	06730200	2012-09-14	53	A
USGS	06730200	2012-09-15	38	A
USGS	06730200	2012-09-16	31	A
USGS	06730200	2012-09-17	29	A
USGS	06730200	2012-09-18	28	A
USGS	06730200	2012-09-19	23	A
USGS	06730200	2012-09-20	23	A
USGS	06730200	2012-09-21	23	A
USGS	06730200	2012-09-22	25	A
USGS	06730200	2012-09-23	23	A
USGS	06730200	2012-09-24	21	A
USGS	06730200	2012-09-25	22	A
USGS	06730200	2012-09-26	43	A
USGS	06730200	2012-09-27	52	A
USGS	06730200	2012-09-28	39	A
USGS	06730200	2012-09-29	43	A
USGS	06730200	2012-09-30	32	A
USGS	06730200	2012-10-01	24	A
USGS	06730200	2012-10-02	21	A
USGS	06730200	2012-10-03	21	A
USGS	06730200	2012-10-04	22	A
USGS	06730200	2012-10-05	27	A
USGS	06730200	2012-10-06	28	A
USGS	06730200	2012-10-07	24	A
USGS	06730200	2012-10-08	22	A
USGS	06730200	2012-10-09	22	A
USGS	06730200	2012-10-10	45	A
USGS	06730200	2012-10-11	44	A
USGS	06730200	2012-10-12	43	A
USGS	06730200	2012-10-13	44	A
USGS	06730200	2012-10-14	39	A
USGS	06730200	2012-10-15	38	A
USGS	06730200	2012-10-16	37	A
USGS	06730200	2012-10-17	41	A
USGS	06730200	2012-10-18	47	A
